# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
1.740540540540540526e-01	2.073247801095813081e+00	2.073240744476562369e+00	2.073254592589241163e+00	1.516257836799145498e+00	1.516215751822290292e+00	1.516301249878558632e+00	8.828368056081262855e-08	1.031623764411470523e+00	1.031607374498522800e+00	1.031640640767924388e+00
1.746846846846846768e-01	2.079231380241735927e+00	2.079224291900810595e+00	2.079238299192379014e+00	1.503631058290336053e+00	1.503589195966267944e+00	1.503673625615422837e+00	8.830384032849877573e-08	1.031719102405150634e+00	1.031701695683963527e+00	1.031737031731826182e+00
1.753153153153153010e-01	2.085214958960730502e+00	2.085207696461103932e+00	2.085222216869942358e+00	1.491004281037404899e+00	1.490962250316267834e+00	1.491046961388725611e+00	8.838596499290596695e-08	1.031814440597717430e+00	1.031795717271364543e+00	1.031833658753508187e+00
1.759459459459459252e-01	2.091198537252766609e+00	2.091190866882700838e+00	2.091206134746869783e+00	1.478377505040845863e+00	1.478334574185903971e+00	1.478421378294204613e+00	8.853005531502241923e-08	1.031909778988921333e+00	1.031889338496978503e+00	1.031930684138501864e+00
1.765765765765765771e-01	2.097182115117827372e+00	2.097173986212314656e+00	2.097190228336043294e+00	1.465750730301158322e+00	1.465705590195306884e+00	1.465796517309979174e+00	8.873611206908059648e-08	1.032005117578518094e+00	1.031982892671010843e+00	1.032027906026685704e+00
1.772072072072072013e-01	2.103165692555887922e+00	2.103156974657391487e+00	2.103174447584418072e+00	1.453123956818845652e+00	1.453076247256999132e+00	1.453172558213351229e+00	8.900413604297615991e-08	1.032100456366258134e+00	1.032076147642566610e+00	1.032125187248355003e+00
1.778378378378378255e-01	2.109149269566929608e+00	2.109139930682861319e+00	2.109158653941644701e+00	1.440497184594401237e+00	1.440445537506160001e+00	1.440548826399369986e+00	8.933412803848254531e-08	1.032195795351894319e+00	1.032169728402613895e+00	1.032222555212336745e+00
1.784684684684684497e-01	2.115132846150928891e+00	2.115122659169434538e+00	2.115142921897575246e+00	1.427870413628327118e+00	1.427814801706171366e+00	1.427925784455690295e+00	8.972608887085243404e-08	1.032291134535179733e+00	1.032262961759661923e+00	1.032320179699006468e+00
1.790990990990990739e-01	2.121362185111458576e+00	2.121352562548853626e+00	2.121371695764187049e+00	1.416568149919928743e+00	1.416515684546545417e+00	1.416620855418644798e+00	9.428272011729185639e-08	1.032395929130961010e+00	1.032369404891445130e+00	1.032423043124832462e+00
1.797297297297297258e-01	2.127624157986671261e+00	2.127615194934326048e+00	2.127632988118492552e+00	1.405441682935304692e+00	1.405392892670981331e+00	1.405490082139492669e+00	9.413517634600797475e-08	1.032501906061171537e+00	1.032477505833958586e+00	1.032527149300881186e+00
1.803603603603603500e-01	2.133886130668293024e+00	2.133877751510460552e+00	2.133894347196823027e+00	1.394315214696298488e+00	1.394269441103688223e+00	1.394360695094923441e+00	9.404954167493365432e-08	1.032607883166876128e+00	1.032584984138074091e+00	1.032631816422111992e+00
1.809909909909909742e-01	2.140148103156218617e+00	2.140140256269448038e+00	2.140155811274977449e+00	1.383188745203274950e+00	1.383145257524803995e+00	1.383231815879759186e+00	9.402581536711571440e-08	1.032713860448035925e+00	1.032692080400666734e+00	1.032736254474899029e+00
1.816216216216215984e-01	2.146410075450372101e+00	2.146402640623598757e+00	2.146417432957850036e+00	1.372062274456598674e+00	1.372020470531076120e+00	1.372102984698918338e+00	9.406399669591435481e-08	1.032819837904612514e+00	1.032799092334794278e+00	1.032841339008932380e+00
1.822522522522522503e-01	2.152672047550669987e+00	2.152664744387978946e+00	2.152679199595410875e+00	1.360935802456632926e+00	1.360894450421376911e+00	1.360975247196117621e+00	9.416408494456932943e-08	1.032925815536566150e+00	1.032905552396188753e+00	1.032946688259890555e+00
1.828828828828828745e-01	2.158934019457019016e+00	2.158926742816960953e+00	2.158941097829311317e+00	1.349809329203745634e+00	1.349768096640946657e+00	1.349849189797774018e+00	9.432607940660636322e-08	1.033031793343856863e+00	1.033011482075504528e+00	1.033052531861451628e+00
1.835135135135134987e-01	2.165195991169331702e+00	2.165188582379907078e+00	2.165203164507147005e+00	1.338682854698297842e+00	1.338641061922456466e+00	1.338723400723024204e+00	9.454997938562437486e-08	1.033137771326451571e+00	1.033116870670954146e+00	1.033158813018754785e+00
1.841441441441441229e-01	2.171457962687525889e+00	2.171450314021177608e+00	2.171465446259529752e+00	1.327556378940659698e+00	1.327513480738043095e+00	1.327598295524653027e+00	9.483578419535934837e-08	1.033243749484304530e+00	1.033221845913348202e+00	1.033265403281213857e+00
1.847747747747747749e-01	2.177719934011506542e+00	2.177711687614106051e+00	2.177727915175977635e+00	1.316429901931192248e+00	1.316384547157845253e+00	1.316474221945115541e+00	9.518349315976911579e-08	1.033349727817378216e+00	1.033326233684971340e+00	1.033372951763443126e+00
1.854054054054053990e-01	2.183981905141193725e+00	2.183973093863039061e+00	2.183990423919006219e+00	1.305303423670258978e+00	1.305255068806165930e+00	1.305351292482561432e+00	9.559310561259025306e-08	1.033455706325635326e+00	1.033430350582136725e+00	1.033480777447160603e+00
1.860360360360360232e-01	2.190243876076498175e+00	2.190234356861763931e+00	2.190253026054528984e+00	1.294176944158227593e+00	1.294125070868705540e+00	1.294228467974095187e+00	9.606462089829129651e-08	1.033561685009038333e+00	1.033534385006564804e+00	1.033588771924840222e+00
1.866666666666666474e-01	2.196515386735828468e+00	2.196505130638103598e+00	2.196525353671173963e+00	1.283092116178929931e+00	1.283036405305983063e+00	1.283147854340518812e+00	1.010550112206233506e-07	1.033667403441038246e+00	1.033638118862912902e+00	1.033696648584069733e+00
1.872972972972972716e-01	2.203065905374174349e+00	2.203056532464676032e+00	2.203075089604185965e+00	1.273231537343877617e+00	1.273179821037706105e+00	1.273283045825471804e+00	1.014404453610704784e-07	1.033767274993947050e+00	1.033740231954371369e+00	1.033794169140023200e+00
1.879279279279279236e-01	2.209616730629224701e+00	2.209608031401085526e+00	2.209625362921128211e+00	1.263372305801920836e+00	1.263324502699705754e+00	1.263419688488030657e+00	1.014107083538530498e-07	1.033867151270439377e+00	1.033842476664261989e+00	1.033891838358024673e+00
1.885585585585585477e-01	2.216167556308358044e+00	2.216159461590447854e+00	2.216175690516560604e+00	1.253513074013399287e+00	1.253468450943670431e+00	1.253556815194065255e+00	1.014478989931139535e-07	1.033967027589862475e+00	1.033944348706417271e+00	1.033989450294095613e+00
1.891891891891891719e-01	2.222718382411534854e+00	2.222710695104949341e+00	2.222726144156373707e+00	1.243653841978883401e+00	1.243612241664050044e+00	1.243694519167283019e+00	1.015520187746341900e-07	1.034066903952266081e+00	1.034046290090481879e+00	1.034087430460288282e+00
1.898198198198197961e-01	2.229269208938732483e+00	2.229261710712937994e+00	2.229276814317225242e+00	1.233794609698930733e+00	1.233755538252674588e+00	1.233833228523048442e+00	1.017230692067255269e-07	1.034166780357690163e+00	1.034147823028568336e+00	1.034185706066472754e+00
1.904504504504504481e-01	2.235820035889906965e+00	2.235812444965378898e+00	2.235827665091614680e+00	1.223935377174112826e+00	1.223897769018980286e+00	1.223972910624492094e+00	1.019610518109964288e-07	1.034266656806181128e+00	1.034249102900973494e+00	1.034284181056688068e+00
1.910810810810810723e-01	2.242370863265031211e+00	2.242363101112308854e+00	2.242378729391882874e+00	1.214076144404994562e+00	1.214039007293011396e+00	1.214113497521861484e+00	1.022659681217087749e-07	1.034366533297788049e+00	1.034349952689127994e+00	1.034383096063549834e+00
1.917117117117116964e-01	2.248921691064069250e+00	2.248913512112925339e+00	2.248929864349546559e+00	1.204216911392136824e+00	1.204179187672930196e+00	1.204254730681906027e+00	1.026378196861589583e-07	1.034466409832554890e+00	1.034450347759192645e+00	1.034482216505487440e+00
1.923423423423423206e-01	2.255472519286990440e+00	2.255463883303824968e+00	2.255481248471839617e+00	1.194357678136113377e+00	1.194318659001460503e+00	1.194397238478481560e+00	1.030766080644354751e-07	1.034566286410527391e+00	1.034550273587937719e+00	1.034581973953660805e+00
1.929729729729729726e-01	2.262023347933760142e+00	2.262014082059332409e+00	2.262032590992405723e+00	1.184498444637484882e+00	1.184456143842274933e+00	1.184540681359335990e+00	1.035823348297847769e-07	1.034666163031751518e+00	1.034649574593160759e+00	1.034682247022560286e+00
1.936036036036035968e-01	2.268574177004346826e+00	2.268564170530874780e+00	2.268584130669637489e+00	1.174639210896823105e+00	1.174593160309688633e+00	1.174684361073881966e+00	1.041550015680200684e-07	1.034766039696275230e+00	1.034748507612718083e+00	1.034782950299993898e+00
1.942342342342342210e-01	2.275125006498706970e+00	2.275114142981642829e+00	2.275135756061934078e+00	1.164779976914686710e+00	1.164730674253902976e+00	1.164828445805202950e+00	1.047946098779581640e-07	1.034865916404140274e+00	1.034846968983831994e+00	1.034884208416344764e+00
1.948648648648648452e-01	2.281821576185381950e+00	2.281810803543767197e+00	2.281832285065017007e+00	1.155453338550866960e+00	1.155404087392936763e+00	1.155501689331575932e+00	1.102915524706692976e-07	1.034962948238247860e+00	1.034943970331771768e+00	1.034981301499899642e+00
1.954954954954954693e-01	2.288664552786586093e+00	2.288654722542104558e+00	2.288674459776681935e+00	1.146661666978921135e+00	1.146616107659619521e+00	1.146706558224996453e+00	1.099725881528045609e-07	1.035057002862853182e+00	1.035039646354238618e+00	1.035073919375343321e+00
1.961261261261261213e-01	2.295507529413342684e+00	2.295498399872564210e+00	2.295516828186009217e+00	1.137869995677626811e+00	1.137828047605005111e+00	1.137911303744658875e+00	1.097231585667442922e-07	1.035151058369718990e+00	1.035134881022864217e+00	1.035166634476124337e+00
1.967567567567567455e-01	2.302350506065580671e+00	2.302341913022633246e+00	2.302359202568846630e+00	1.129078324646782594e+00	1.129038894201626064e+00	1.129116822730102720e+00	1.095432626211948137e-07	1.035245114758850615e+00	1.035230120775406215e+00	1.035259608920143792e+00
1.973873873873873697e-01	2.309193482743215231e+00	2.309185331838259803e+00	2.309201743215634650e+00	1.120286653886184647e+00	1.120249122357843685e+00	1.120323453086474519e+00	1.094328992377418614e-07	1.035339172030258048e+00	1.035325141904698487e+00	1.035352959608111467e+00
1.980180180180179939e-01	2.316036459446165097e+00	2.316028580044132923e+00	2.316044541835553083e+00	1.111494983395632907e+00	1.111458551345868795e+00	1.111530810595942276e+00	1.093920673508295151e-07	1.035433230183949949e+00	1.035419719833085894e+00	1.035446557948960011e+00
1.986486486486486458e-01	2.322879436174354773e+00	2.322871526944718212e+00	2.322887498756593505e+00	1.102703313174923760e+00	1.102666876537637286e+00	1.102739665182483675e+00	1.094207659080165720e-07	1.035527289219934755e+00	1.035513968377677507e+00	1.035540539861188769e+00
1.992792792792792700e-01	2.329722412927700770e+00	2.329714324474537079e+00	2.329730710917183423e+00	1.093911643223856034e+00	1.093874002992910155e+00	1.093948899042216594e+00	1.095189938693012091e-07	1.035621349138218461e+00	1.035607776516983547e+00	1.035635047878432413e+00
1.999099099099098942e-01	2.336565389706128038e+00	2.336556856927527459e+00	2.336574104880912994e+00	1.085119973542227889e+00	1.085080554994542146e+00	1.085159039669366665e+00	1.096867502078706744e-07	1.035715409938810838e+00	1.035701397068496510e+00	1.035729667351423577e+00
2.005405405405405184e-01	2.343408366509557084e+00	2.343399209200369260e+00	2.343417635207120320e+00	1.076328304129838154e+00	1.076286860303264925e+00	1.076369846632986293e+00	1.099240339099388411e-07	1.035809471621722544e+00	1.035794547948514888e+00	1.035824914184032330e+00
2.011711711711711703e-01	2.350251343337904419e+00	2.350241387929837611e+00	2.350261370899896729e+00	1.067536634986482547e+00	1.067491979019339343e+00	1.067581609282436172e+00	1.102308439741276626e-07	1.035903534186957575e+00	1.035887491986855924e+00	1.035920035598741906e+00
2.018018018018017945e-01	2.357094320191092773e+00	2.357083558801871259e+00	2.357105258396297920e+00	1.058744966111962116e+00	1.058696932787213774e+00	1.058793767843479117e+00	1.106071794124949933e-07	1.035997597634527478e+00	1.035980016056154751e+00	1.036015527355461652e+00
2.024324324324324187e-01	2.364020041001131389e+00	2.364008842459839776e+00	2.364031395334716734e+00	1.050200085801926919e+00	1.050150300277526094e+00	1.050250583264654924e+00	1.163324724341202183e-07	1.036093398725322468e+00	1.036075078583745812e+00	1.036112100921209311e+00
2.030630630630630429e-01	2.371167588763516410e+00	2.371157338223050193e+00	2.371177866182580196e+00	1.042316317444805351e+00	1.042270331691417473e+00	1.042362922995339947e+00	1.159325586515827496e-07	1.036193763266595846e+00	1.036176638100009928e+00	1.036211336512412595e+00
2.036936936936936671e-01	2.378315136287236786e+00	2.378305685628615329e+00	2.378324587638186216e+00	1.034432549921090905e+00	1.034390223382447349e+00	1.034475549185269294e+00	1.156136037713968967e-07	1.036294128559667627e+00	1.036278054237596891e+00	1.036310633664856429e+00
2.043243243243243190e-01	2.385462683572318277e+00	2.385453892887312577e+00	2.385471572368591531e+00	1.026548783231032713e+00	1.026508768775289848e+00	1.026589026640682523e+00	1.153756125543648352e-07	1.036394494604704564e+00	1.036378450773309368e+00	1.036410385090948072e+00
2.049549549549549432e-01	2.392610230618756884e+00	2.392601769871074868e+00	2.392618685553290714e+00	1.018665017374882575e+00	1.018626801985105024e+00	1.018703582766152138e+00	1.152185897757775965e-07	1.036494861401872303e+00	1.036478885541092909e+00	1.036510898206724152e+00
2.055855855855855674e-01	2.399757777426568595e+00	2.399749573472036435e+00	2.399766030086314395e+00	1.010781252352886961e+00	1.010743937722113683e+00	1.010818558030762704e+00	1.151425402252962847e-07	1.036595228951339598e+00	1.036578596268040275e+00	1.036611737458840166e+00
2.062162162162161916e-01	2.406905323995757406e+00	2.406897028590452958e+00	2.406913615159343767e+00	1.002897488165297224e+00	1.002860156333094999e+00	1.002935291983773292e+00	1.151474687070984546e-07	1.036695597253271872e+00	1.036677995736733360e+00	1.036713115468216762e+00
2.068468468468468435e-01	2.414052870326332645e+00	2.414044168813485047e+00	2.414061578338273950e+00	9.950137248123636091e-01	9.949756713110777806e-01	9.950518719271235213e-01	1.152333800396369322e-07	1.036795966307834993e+00	1.036777116540163801e+00	1.036814711413291512e+00
2.074774774774774677e-01	2.421200416418305856e+00	2.421191072889250062e+00	2.421209720184550829e+00	9.871299622943282559e-01	9.870903449139460939e-01	9.871695467195692464e-01	1.154002790558224696e-07	1.036896336115198380e+00	1.036875879420374291e+00	1.036916702815050328e+00
2.081081081081080919e-01	2.428347962271691252e+00	2.428337810516274509e+00	2.428357970854246872e+00	9.792462006114466266e-01	9.792044924919129922e-01	9.792880638344823030e-01	1.156481706031179903e-07	1.036996706675523239e+00	1.036974416619304229e+00	1.037018681273090603e+00
2.087387387387387161e-01	2.435495507886494604e+00	2.435484348184966841e+00	2.435506471450449961e+00	9.713624397639655239e-01	9.713176700232755145e-01	9.714071497608800509e-01	1.159770595435031598e-07	1.037097077988979876e+00	1.037072780714390463e+00	1.037120763577199289e+00
2.093693693693693680e-01	2.442643053262713693e+00	2.442630896108231919e+00	2.442655001338312815e+00	9.634786797521298629e-01	9.634301352678664720e-01	9.635270719302918563e-01	1.163869507530954838e-07	1.037197450055733050e+00	1.037171088797396612e+00	1.037223209477250663e+00
2.099999999999999922e-01	2.449895069339749654e+00	2.449882542516183648e+00	2.449907385659439107e+00	9.558615034638032748e-01	9.558117958358018917e-01	9.559111880971474795e-01	1.222266672208781972e-07	1.037299922903943017e+00	1.037273060340458741e+00	1.037326627151307745e+00
2.106306306306306164e-01	2.457350958483533798e+00	2.457339548169579224e+00	2.457362319536751993e+00	9.487642973655037171e-01	9.487189273424784242e-01	9.488094287478575639e-01	1.216055632846858282e-07	1.037406373999161913e+00	1.037381700847044730e+00	1.037430743704032876e+00
